,item_id,value
59500,155063,109.68485
59501,155064,55.468445
59502,155065,111.31741
59503,155066,94.86072
59504,155067,35.94518
59505,155068,146.65598
59506,155069,59.22514
59507,15507,1.5525076
59508,155071,107.83221
59509,155072,90.344666
59510,155075,122.77832
59511,155076,30.628056
59512,155077,12.941863
59513,155078,23.574234
59514,155079,13.471298
59515,15508,28.166916
59516,155080,80.21494
59517,155081,55.81735
59518,155082,100.61121
59519,155083,82.23843
59520,155084,15.732017
59521,155085,217.5587
59522,155086,92.33268
59523,155087,0.0032091786
59524,155088,60.957592
59525,15509,6.5349507
59526,155090,19.85773
59527,155092,62.094677
59528,155093,110.03012
59529,155094,7.3547816
59530,155095,41.15129
59531,155096,34.78387
59532,155097,78.12788
59533,155098,64.65675
59534,155099,3.5453033
59535,15510,35.090324
59536,155100,93.02958
59537,155101,15.191822
59538,155102,16.624561
59539,155103,39.963623
59540,155104,15.265178
59541,155106,31.777594
59542,155107,0.23948437
59543,155108,32.44895
59544,155110,2.3945956
59545,155111,71.912445
59546,155112,37.78003
59547,155113,35.607483
59548,155114,128.8041
59549,155115,63.622272
59550,155116,108.74839
59551,155117,199.94843
59552,155118,167.54198
59553,155119,22.36236
59554,15512,36.2926
59555,155120,61.493137
59556,155121,1.5750805
59557,155122,51.38299
59558,155123,33.253952
59559,155124,23.655281
59560,155125,169.43205
59561,155126,35.04363
59562,155127,53.42573
59563,155128,71.16654
59564,155129,3.0308921
59565,15513,29.283945
59566,155130,53.207596
59567,155131,74.56297
59568,155132,125.78892
59569,155133,43.873817
59570,155134,51.562187
59571,155135,35.336254
59572,155136,55.649284
59573,155137,57.98385
59574,155138,59.103123
59575,155139,256.86853
59576,15514,28.472368
59577,155140,22.907026
59578,155141,85.73908
59579,155142,104.43584
59580,155143,124.46959
59581,155144,51.449776
59582,155145,110.65677
59583,155146,14.250544
59584,155147,31.479725
59585,155148,316.5246
59586,155149,37.519157
59587,15515,29.205833
59588,155150,176.96365
59589,155151,18.176157
59590,155152,23.969154
59591,155153,65.7415
59592,155154,125.47854
59593,155155,26.808743
59594,155156,257.68744
59595,155157,71.42215
59596,155158,103.5385
59597,155159,153.59334
59598,15516,27.640274
59599,155160,7.515174
59600,155161,84.19697
59601,155162,34.465427
59602,155163,34.620373
59603,155164,64.46005
59604,155165,73.95274
59605,155166,74.56575
59606,155167,144.57008
59607,155168,82.07272
59608,155169,6.189534
59609,15517,112.141655
59610,155170,57.333706
59611,155171,165.411
59612,155172,227.77669
59613,155173,16.348452
59614,155174,137.96567
59615,155175,34.18527
59616,155176,27.764622
59617,155177,43.02437
59618,155178,31.104149
59619,155179,100.62316
59620,15518,28.550053
59621,155180,53.814053
59622,155181,198.50171
59623,155182,66.2667
59624,155184,104.393265
59625,155185,22.68125
59626,155186,133.02528
59627,155187,249.15791
59628,155188,1.6614891
59629,155189,33.49182
59630,15519,28.74708
59631,155190,74.77707
59632,155191,14.212246
59633,155192,95.43851
59634,155193,134.62074
59635,155194,46.145576
59636,155195,29.591642
59637,155196,27.999107
59638,155197,4.4701695
59639,155198,35.520756
59640,155199,32.196938
59641,15520,42.418064
59642,155203,30.909788
59643,155204,17.14338
59644,155205,114.7348
59645,155206,52.668274
59646,155207,42.582745
59647,155208,12.345257
59648,155209,71.90713
59649,15521,2.4335928
59650,155210,8.052667
59651,155211,6.3050737
59652,155212,56.941757
59653,155213,329.49878
59654,155214,27.45082
59655,155216,5.360526
59656,155217,15.271239
59657,155218,185.97612
59658,155219,26.0556
59659,15522,19.70604
59660,155220,51.520077
59661,155222,122.361946
59662,155223,22.192896
59663,155224,27.694979
59664,155225,155.01308
59665,155226,51.118347
59666,155227,102.19834
59667,155228,57.5249
59668,155229,73.489815
59669,15523,33.163254
59670,155230,193.41612
59671,155231,126.369484
59672,155232,52.482037
59673,155233,34.389225
59674,155234,227.3433
59675,155235,47.20492
59676,155236,90.43066
59677,155237,132.08803
59678,155238,27.188362
59679,155239,38.850044
59680,15524,36.023865
59681,155240,44.008553
59682,155241,50.123096
59683,155242,172.13593
59684,155243,225.63242
59685,155244,4.6328726
59686,155245,8.423951
59687,155246,10.714468
59688,155247,110.94985
59689,155248,58.83358
59690,155249,90.51021
59691,15525,29.137894
59692,155250,119.1397
59693,155251,204.98817
59694,155252,38.82034
59695,155253,58.151974
59696,155254,116.24933
59697,155255,45.315094
59698,155256,171.52403
59699,155257,134.5492
59700,155258,14.880488
59701,155259,182.04243
59702,15526,34.73044
59703,155260,35.569283
59704,155261,169.2193
59705,155262,65.18423
59706,155264,119.6735
59707,155265,64.800934
59708,155266,48.536552
59709,155267,80.10509
59710,155268,5.521825
59711,155269,88.231316
59712,15527,33.54642
59713,155270,47.343056
59714,155271,23.374298
59715,155272,24.62576
59716,155273,166.24744
59717,155274,50.029686
59718,155275,56.407597
59719,155276,111.19247
59720,155278,19.682888
59721,155279,8.677789
59722,15528,14.838597
59723,155280,25.5757
59724,155281,44.54956
59725,155282,66.44074
59726,155283,12.653795
59727,155284,96.3195
59728,155285,215.40953
59729,155286,58.14773
59730,155287,67.92155
59731,155288,199.21184
59732,155289,66.03841
59733,15529,24.426191
59734,155290,96.90577
59735,155291,153.2715
59736,155292,123.21214
59737,155293,177.36832
59738,155294,23.966333
59739,155296,62.27368
59740,155297,109.46791
59741,155298,121.197266
59742,155299,21.540462
59743,15530,31.109459
59744,155300,56.111397
59745,155301,72.76592
59746,155302,51.51541
59747,155303,22.104275
59748,155304,28.992947
59749,155305,10.7425785
59750,155306,29.529875
59751,155307,33.372505
59752,155308,70.78481
59753,155309,12.776037
59754,15531,27.256945
59755,155310,79.860435
59756,155311,29.594896
59757,155313,153.81989
59758,155314,20.005629
59759,155315,60.315056
59760,155316,42.025955
59761,155317,49.08556
59762,155318,88.99972
59763,155319,57.071606
59764,15532,54.848473
59765,155320,42.05369
59766,155321,398.63367
59767,155322,83.15753
59768,155323,66.915245
59769,155324,45.92045
59770,155325,45.243763
59771,155326,31.655073
59772,155327,34.70142
59773,155329,7.2461395
59774,15533,45.413948
59775,155330,26.63427
59776,155331,57.639675
59777,155332,47.832428
59778,155333,173.67413
59779,155334,45.269386
59780,155335,17.795074
59781,155336,70.18495
59782,155338,14.424621
59783,155339,44.272182
59784,15534,3.6265209
59785,155340,80.1331
59786,155341,26.647747
59787,155342,31.856705
59788,155343,160.38873
59789,155344,71.97364
59790,155345,20.136425
59791,155347,45.676174
59792,155348,26.820702
59793,155349,22.95267
59794,15535,2.4564562
59795,155350,66.21139
59796,155351,49.734562
59797,155352,95.0929
59798,155353,122.53851
59799,155354,109.24344
59800,155355,26.230251
59801,155356,22.74101
59802,155357,243.10434
59803,155358,210.05617
59804,155359,90.39987
59805,15536,35.16261
59806,155360,2.0323634
59807,155361,96.46217
59808,155362,46.49505
59809,155363,150.82834
59810,155364,161.99933
59811,155365,154.8546
59812,155366,98.49078
59813,155367,154.93556
59814,155368,166.19464
59815,155369,241.0838
59816,15537,20.618477
59817,155370,192.51164
59818,155371,40.909863
59819,155372,21.71036
59820,155373,4.2605615
59821,155374,77.261925
59822,155375,232.82951
59823,155376,14.893244
59824,155377,92.2408
59825,155378,85.5
59826,155379,79.81064
59827,15538,15.789505
59828,155380,81.68292
59829,155381,73.90328
59830,155382,96.99013
59831,155383,37.78315
59832,155384,155.60176
59833,155385,57.80038
59834,155386,175.81197
59835,155387,27.167238
59836,155388,36.33326
59837,155389,29.793165
59838,15539,30.872395
59839,155390,125.84675
59840,155391,51.869312
59841,155392,122.22993
59842,155393,20.819736
59843,155394,119.26931
59844,155395,16.253609
59845,155396,4.073727
59846,155397,91.228386
59847,155398,132.4306
59848,155399,87.24127
59849,15540,23.97285
59850,155400,39.94344
59851,155401,39.93432
59852,155402,58.08
59853,155403,172.25696
59854,155405,3791.8926
59855,155406,21.948853
59856,155407,100.35635
59857,155408,16.353941
59858,155409,34.079876
59859,15541,27.095184
59860,155410,98.91375
59861,155411,151.60341
59862,155412,49.723022
59863,155413,27.947994
59864,155414,100.32923
59865,155415,81.02635
59866,155416,34.96706
59867,155417,38.71366
59868,155418,69.49553
59869,155419,147.8507
59870,15542,15.610833
59871,155420,6.7231903
59872,155421,5.984356
59873,155422,41.200584
59874,155423,20.087252
59875,155424,74.69535
59876,155425,92.65757
59877,155426,34.237972
59878,155427,58.962036
59879,155428,43.10009
59880,155429,18.04236
59881,15543,22.92399
59882,155430,35.536842
59883,155431,16.01661
59884,155432,104.99789
59885,155433,75.271835
59886,155434,43.95821
59887,155435,31.049519
59888,155436,75.271835
59889,155437,23.005417
59890,155438,91.49924
59891,155439,227.01996
59892,15544,37.069603
59893,155440,28.853073
59894,155441,62.315506
59895,155442,77.750694
59896,155443,116.92407
59897,155444,35.111374
59898,155445,35.78341
59899,155446,35.179455
59900,155447,53.19441
59901,155448,26.531246
59902,155449,17.022478
59903,15545,37.294025
59904,155450,74.689415
59905,155451,55.888454
59906,155452,118.152534
59907,155453,73.43538
59908,155454,47.101276
59909,155455,88.53876
59910,155456,5.273214
59911,155457,168.66595
59912,155458,116.87634
59913,155459,17.237265
59914,15546,52.211025
59915,155460,101.40573
59916,155461,55.40424
59917,155462,48.304367
59918,155463,118.471504
59919,155464,61.12502
59920,155465,139.24872
59921,155466,158.88135
59922,155467,43.88965
59923,155468,116.527214
59924,155469,137.05327
59925,15547,61.36428
59926,155470,125.2733
59927,155471,44.29001
59928,155472,32.859554
59929,155473,49.700874
59930,155474,28.902168
59931,155475,39.424255
59932,155476,24.86718
59933,155477,65.20903
59934,155478,20.355183
59935,155479,23.254204
59936,15548,23.10139
59937,155480,35.68555
59938,155481,85.65363
59939,155484,89.87166
59940,155485,39.530273
59941,155486,89.87166
59942,155487,40.486652
59943,155488,56.555557
59944,155489,56.95102
59945,15549,28.970198
59946,155490,26.589773
59947,155491,23.447617
59948,155492,38.991146
59949,155493,24.144365
59950,155494,21.14067
59951,155496,62.031727
59952,155497,105.12714
59953,155498,69.37097
59954,155499,192.33134
59955,15550,18.748312
59956,155500,73.170494
59957,155502,61.525578
59958,155503,144.22644
59959,155504,27.049059
59960,155505,53.634575
59961,155506,197.16415
59962,155507,24.634087
59963,155508,11.481866
59964,155509,0.07462527
59965,15551,35.852524
59966,155510,19.688719
59967,155511,29.057173
59968,155512,42.21172
59969,155513,53.574383
59970,155514,32.191364
59971,155515,206.11435
59972,155516,93.54116
59973,155517,68.10117
59974,155518,1.3314545
59975,155519,44.10033
59976,15552,19.29264
59977,155520,28.010311
59978,155521,37.81173
59979,155522,52.008896
59980,155523,0.22966677
59981,155524,53.588177
59982,155525,134.12187
59983,155526,28.059116
59984,155528,49.471985
59985,155529,48.796604
59986,15553,37.48067
59987,155530,53.47551
59988,155531,2.6137207
59989,155532,34.98668
59990,155533,35.00084
59991,155534,63.626034
59992,155535,51.737293
59993,155536,44.351643
59994,155537,78.14926
59995,155538,51.160576
59996,155539,9.631084e-05
59997,15554,5.0524254
59998,155540,98.78918
59999,155541,9.19507
60000,155542,171.43655
60001,155543,35.513
60002,155544,35.40607
60003,155545,43.85441
60004,155546,36.20106
60005,155547,35.021557
60006,155548,21.394226
60007,155549,42.695015
60008,15555,18.767042
60009,155550,7.442435
60010,155551,61.72781
60011,155552,65.23233
60012,155553,68.11066
60013,155554,65.85759
60014,155555,31.598637
60015,155556,71.74964
60016,155557,53.42425
60017,155558,9.40137
60018,155559,378.99295
60019,15556,27.838491
60020,155561,25.830591
60021,155562,10.274305
60022,155563,13.438305
60023,155564,46.713192
60024,155565,96.89888
60025,155566,10.308503
60026,155567,111.99341
60027,155568,108.23417
60028,155569,63.30779
60029,15557,27.589092
60030,155570,48.37729
60031,155571,17.447598
60032,155572,116.55494
60033,155573,17.391495
60034,155574,69.71491
60035,155575,72.810524
60036,155576,39.230587
60037,155577,88.16944
60038,155578,111.52413
60039,155579,48.8709
60040,15558,15.708551
60041,155581,51.208714
60042,155582,128.15085
60043,155583,26.772064
60044,155584,70.26736
60045,155585,75.73894
60046,155586,27.367975
60047,155587,70.357216
60048,155588,36.706337
60049,155589,50.633347
60050,15559,43.188107
60051,155590,71.5495
60052,155591,87.161896
60053,155592,57.766438
60054,155593,55.01595
60055,155594,211.98317
60056,155595,120.83569
60057,155596,70.17568
60058,155597,19.066576
60059,155598,45.29051
60060,155599,45.854736
60061,15560,27.816479
60062,155600,70.2548
60063,155601,27.538017
60064,155602,85.18685
60065,155603,38.82711
60066,155604,19.967344
60067,155605,29.572859
60068,155606,144.55872
60069,155607,77.54968
60070,155608,79.61215
60071,155609,180.01477
60072,15561,28.622744
60073,155610,54.291492
60074,155611,57.89936
60075,155612,80.11529
60076,155613,12.232821
60077,155614,11.225025
60078,155615,18.527918
60079,155616,34.262585
60080,155617,52.001015
60081,155618,77.59489
60082,155619,61.974632
60083,15562,34.433132
60084,155620,74.55644
60085,155621,52.315327
60086,155622,56.1828
60087,155623,101.379234
60088,155624,14.53957
60089,155625,54.843346
60090,155626,5.805455
60091,155627,58.50219
60092,155628,82.03336
60093,155629,200.11841
60094,15563,24.039028
60095,155630,63.504128
60096,155631,37.43034
60097,155632,130.27226
60098,155633,14.804332
60099,155634,86.72712
60100,155635,45.92785
60101,155636,50.485813
60102,155637,31.21589
60103,155638,48.45838
60104,155639,39.08054
60105,15564,30.623158
60106,155640,84.17043
60107,155641,6.6659875
60108,155642,58.65288
60109,155643,13.166338
60110,155644,18.202833
60111,155645,61.9887
60112,155646,1.3708897
60113,155647,8.796839
60114,155648,30.809763
60115,155649,23.907429
60116,15565,58.889065
60117,155650,185.16046
60118,155651,106.5966
60119,155652,82.62276
60120,155653,31.938948
60121,155654,35.0281
60122,155655,24.925688
60123,155656,43.094097
60124,155657,71.95171
60125,155658,30.048285
60126,155659,124.07037
60127,15566,16.495485
60128,155660,24.829994
60129,155661,10.751228
60130,155662,9.070794
60131,155663,18.914518
60132,155664,7.857164
60133,155665,20.893757
60134,155666,0.0043075345
60135,155667,27.44779
60136,155668,59.291622
60137,155669,39.813915
60138,15567,40.11299
60139,155670,38.050915
60140,155671,28.599058
60141,155672,27.368729
60142,155673,35.568645
60143,155674,19.996765
60144,155675,14.728166
60145,155676,55.364147
60146,155677,5.89768
60147,155678,75.62666
60148,155679,82.900665
60149,15568,8.043525
60150,155680,18.318995
60151,155681,63.669773
60152,155682,71.47377
60153,155683,9.5177555
60154,155684,118.289246
60155,155685,44.62277
60156,155686,27.66598
60157,155687,10.289997
60158,155688,16.286459
60159,155689,26.937317
60160,15569,12.959772
60161,155690,9.102754
60162,155691,61.045673
60163,155692,102.577446
60164,155693,83.76312
60165,155694,83.42654
60166,155695,14.086625
60167,155696,25.609863
60168,155697,37.11541
60169,155698,86.11665
60170,155699,25.485983
60171,15570,10.156831
60172,155700,87.63001
60173,155701,86.21123
60174,155702,45.827705
60175,155703,72.77637
60176,155704,254.23888
60177,155705,305.66095
60178,155706,35.408108
60179,155707,33.104214
60180,155708,95.997116
60181,155709,127.59683
60182,15571,34.474785
60183,155710,115.46695
60184,155711,73.6502
60185,155712,96.380005
60186,155713,30.90341
60187,155714,35.245224
60188,155715,18.30234
60189,155716,23.04718
60190,155717,22.072746
60191,155718,125.68788
60192,155719,117.96587
60193,15572,43.84158
60194,155720,127.67723
60195,155721,21.054712
60196,155722,35.047157
60197,155723,128.52083
60198,155724,180.7714
60199,155725,105.52374
60200,155726,67.13872
60201,155727,7.719954
60202,155728,14.742925
60203,155729,23.548252
60204,15573,36.376827
60205,155730,28.781818
60206,155731,47.437275
60207,155734,120.21971
60208,155735,4.597642
60209,155736,42.60601
60210,155737,26.419592
60211,155738,145.51067
60212,155739,37.60819
60213,15574,40.245693
60214,155741,35.714355
60215,155742,55.710213
60216,155743,11.703496
60217,155744,19.92754
60218,155745,8.955336
60219,155746,59.432617
60220,155747,39.372097
60221,155748,105.40908
60222,155749,34.627663
60223,15575,2.9648366
60224,155750,14.367362
60225,155751,73.008575
60226,155752,104.774376
60227,155753,37.475773
60228,155754,12.466993
60229,155755,66.86364
60230,155756,30.473719
60231,155757,98.11551
60232,155759,20.61368
60233,15576,37.730152
60234,155760,12.439476
60235,155761,10.697845
60236,155762,22.317259
60237,155763,75.56572
60238,155765,29.967081
60239,155766,30.473719
60240,155767,11.8727255
60241,155768,99.208176
60242,155769,20.32209
60243,15577,11.943103
60244,155770,18.514374
60245,155771,30.324114
60246,155772,46.852074
60247,155773,59.78484
60248,155774,32.694847
60249,155775,44.162113
60250,155776,113.58745
60251,155777,126.2054
60252,155778,99.66639
60253,155779,21.527613
60254,15578,0.20959051
60255,155780,91.87058
60256,155781,39.74041
60257,155783,89.383415
60258,155784,89.2028
60259,155785,103.417274
60260,155786,96.44925
60261,155788,50.485813
60262,155789,26.435726
60263,15579,32.73844
60264,155790,61.68973
60265,155791,55.85076
60266,155792,69.77438
60267,155793,27.580694
60268,155794,55.844715
60269,155795,48.25816
60270,155796,113.8688
60271,155797,124.799126
60272,155798,67.09375
60273,155799,96.84868
60274,1558,35.370106
60275,15580,55.25412
60276,155800,45.79248
60277,155801,82.25862
60278,155802,60.321842
60279,155803,29.005621
60280,155804,52.431347
60281,155805,33.75601
60282,155806,88.94278
60283,155807,31.322762
60284,155808,84.620865
60285,155809,87.553535
60286,15581,4.868755
60287,155810,80.99568
60288,155811,95.84225
60289,155812,23.678755
60290,155813,93.955864
60291,155814,15.029889
60292,155815,78.09614
60293,155816,34.47836
60294,155817,122.79705
60295,155818,75.62707
60296,155819,73.14064
60297,15582,29.185194
60298,155820,82.80265
60299,155821,82.80265
60300,155822,82.54357
60301,155823,82.54357
60302,155824,67.51362
60303,155825,60.700348
60304,155826,70.88226
60305,155827,99.91378
60306,155828,17.186838
60307,155829,31.568201
60308,15583,26.536144
60309,155830,8.217304
60310,155831,149.26204
60311,155832,78.78857
60312,155833,48.364887
60313,155834,44.728226
60314,155835,102.417336
60315,155836,85.49074
60316,155837,49.21635
60317,155838,11.425663
60318,155839,14.124643
60319,15584,35.86307
60320,155840,72.40461
60321,155841,33.289894
60322,155843,75.6723
60323,155844,135.97327
60324,155845,96.61407
60325,155846,27.929827
60326,155847,31.212915
60327,155848,113.165276
60328,155849,37.171272
60329,15585,36.08386
60330,155850,71.079926
60331,155851,5.621911
60332,155852,52.774338
60333,155853,58.27653
60334,155854,203.62254
60335,155855,64.78749
60336,155856,13.709159
60337,155857,37.175358
60338,155858,40.21019
60339,155859,56.886745
60340,15586,3.164212
60341,155860,35.31228
60342,155861,29.247637
60343,155862,2.3858232
60344,155863,169.67387
60345,155864,17.410746
60346,155865,114.35012
60347,155867,2.369795
60348,155868,89.27973
60349,155869,15.785829
60350,15587,32.92653
60351,155870,107.956345
60352,155871,25.697775
60353,155872,37.389633
60354,155873,54.849224
60355,155874,25.879917
60356,155875,137.7691
60357,155876,55.225746
60358,155877,80.70573
60359,155878,43.50137
60360,155879,72.97252
60361,15588,8.287331
60362,155880,229.71175
60363,155881,34.90006
60364,155882,158.53029
60365,155883,58.930164
60366,155884,104.59696
60367,155885,114.95044
60368,155886,86.600914
60369,155887,108.27458
60370,155888,186.927
60371,155889,111.324844
60372,15589,24.092567
60373,155890,97.11337
60374,155891,111.98396
60375,155892,53.76096
60376,155893,209.55775
60377,155894,130.35664
60378,155895,108.64794
60379,155896,114.36741
60380,155897,105.66801
60381,155898,118.29697
60382,155899,79.0584
60383,15590,25.25659
60384,155900,11.117964
60385,155901,25.903006
60386,155902,63.374264
60387,155903,102.661064
60388,155904,102.44635
60389,155905,90.46344
60390,155906,13.600888
60391,155907,81.69648
60392,155908,55.778606
60393,155909,6.573225
60394,15591,32.152058
60395,155910,51.78977
60396,155911,32.87604
60397,155912,27.475164
60398,155913,7.9278164
60399,155915,41.593212
60400,155916,12.137175
60401,155917,33.21104
60402,155918,85.78247
60403,15592,31.784893
60404,155920,50.41337
60405,155921,101.79627
60406,155922,43.77361
60407,155923,96.883675
60408,155924,40.68619
60409,155925,32.259106
60410,155926,97.94493
60411,155927,92.59917
60412,155928,149.64575
60413,155929,62.623272
60414,15593,32.08759
60415,155930,92.50803
60416,155931,100.65588
60417,155932,56.44951
60418,155933,55.219692
60419,155934,103.75858
60420,155935,67.338844
60421,155936,71.86613
60422,155937,58.069485
60423,155938,145.8361
60424,155939,67.01672
60425,15594,19.34703
60426,155940,77.694885
60427,155941,39.406963
60428,155942,80.53108
60429,155943,52.321014
60430,155944,39.903748
60431,155945,189.01955
60432,155946,49.77092
60433,155947,42.19529
60434,155948,163.72348
60435,155949,29.25728
60436,15595,29.38521
60437,155950,31.5722
60438,155951,240.15295
60439,155952,76.00355
60440,155953,38.888485
60441,155954,121.11951
60442,155955,104.604385
60443,155956,37.239094
60444,155958,21.934631
60445,155959,2.6158917
60446,15596,3.7237186
60447,155960,34.667534
60448,155961,49.094597
60449,155962,32.20953
60450,155963,104.718376
60451,155964,39.680805
60452,155965,67.374374
60453,155966,39.959236
60454,155967,42.46838
60455,155968,56.176723
60456,155969,91.08491
60457,15597,19.043192
60458,155970,7.3708653
60459,155971,70.81655
60460,155972,22.617617
60461,155973,59.24657
60462,155974,59.903404
60463,155975,75.39052
60464,155976,93.34547
60465,155977,46.926373
60466,155978,34.546867
60467,155979,20.868149
60468,15598,5.580751
60469,155980,57.228355
60470,155981,59.880905
60471,155982,73.2518
60472,155983,84.37927
60473,155985,29.794832
60474,155986,15.215631
60475,155987,2.1287367
60476,155988,23.648178
60477,155989,47.835888
60478,15599,14.576331
60479,155990,8.63949
60480,155991,115.49795
60481,155992,8.018545
60482,155993,38.986195
60483,155994,202.87793
60484,155995,30.77751
60485,155996,32.705997
60486,155998,43.030033
60487,155999,47.632698
60488,156,121.5582
60489,1560,25.680061
60490,15600,6.792647
60491,156000,61.494953
60492,156001,17.856054
60493,156002,88.32282
60494,156003,100.23804
60495,156004,71.279976
60496,156005,66.97299
60497,156006,82.35623
60498,156007,39.008015
60499,156008,67.98849
60500,156009,23.008799
60501,15601,65.185776
60502,156010,32.48688
60503,156011,20.481522
60504,156012,9.147745
60505,156013,73.86626
60506,156014,61.83941
60507,156015,50.62876
60508,156016,37.791885
60509,156017,7.285416
60510,156018,30.75178
60511,15602,42.01552
60512,156022,41.62867
60513,156023,3.1734903
60514,156024,48.072586
60515,156025,46.80987
60516,156026,12.116923
60517,156027,31.35596
60518,156028,97.83687
60519,156029,22.27505
60520,15603,28.278685
60521,156030,14.982065
60522,156031,128.96382
60523,156032,78.24476
60524,156033,105.59678
60525,156034,130.8125
60526,156035,90.137184
60527,156036,149.1551
60528,156037,33.48522
60529,156038,44.15762
60530,156039,52.850494
60531,15604,18.428707
60532,156040,273.48245
60533,156041,127.491554
60534,156042,63.20623
60535,156043,73.18711
60536,156044,68.87555
60537,156045,72.062065
60538,156046,76.23324
60539,156047,75.95906
60540,156048,39.416557
60541,156049,69.9812
60542,15605,1.2155254
60543,156050,40.786255
60544,156051,114.708206
60545,156052,68.39977
60546,156053,100.69934
60547,156054,91.29244
60548,156055,73.053185
60549,156056,9.352475
60550,156057,2.8684351
60551,156058,9.619198e-07
60552,156059,76.448586
60553,15606,29.17491
60554,156060,60.746063
60555,156061,149.63512
60556,156062,135.26762
60557,156063,41.871662
60558,156064,59.470123
60559,156066,135.73639
60560,156067,37.104485
60561,156068,100.19957
60562,156069,25.49513
60563,15607,26.558094
60564,156070,42.691322
60565,156072,69.18846
60566,156073,22.95353
60567,156074,39.293026
60568,156075,123.70925
60569,156076,126.050224
60570,156077,136.93327
60571,156078,113.48951
60572,156079,71.906334
60573,15608,15.608541
60574,156080,114.174515
60575,156081,147.23363
60576,156082,4.9326463
60577,156083,113.851906
60578,156084,10.793743
60579,156085,16.899635
60580,156086,121.98498
60581,156087,193.26161
60582,156088,134.50847
60583,156089,143.89232
60584,15609,26.262403
60585,156090,20.91053
60586,156091,13.1635475
60587,156092,4.884776
60588,156093,108.64524
60589,156094,208.25955
60590,156095,108.71619
60591,156096,97.531395
60592,156097,114.17474
60593,156098,141.69147
60594,156099,12.828973
60595,15610,35.34718
60596,156100,22.17958
60597,156101,48.49282
60598,156102,68.23275
60599,156103,69.479195
60600,156104,108.18422
60601,156105,82.082306
60602,156106,50.741035
60603,156107,96.6774
60604,156109,255.70354
60605,15611,4.56084e-05
60606,156110,211.1081
60607,156111,105.6865
60608,156112,48.839382
60609,156113,34.485447
60610,156114,22.759422
60611,156115,56.66061
60612,156116,176.94998
60613,156117,103.49834
60614,156118,290.38898
60615,156119,36.820877
60616,15612,31.276163
60617,156120,59.51021
60618,156121,36.497204
60619,156122,77.49826
60620,156123,85.87042
60621,156124,20.952316
60622,156125,37.231747
60623,156127,49.515144
60624,156128,111.02035
60625,156129,27.077509
60626,15613,0.4487189
60627,156130,40.38405
60628,156133,35.105705
60629,15614,14.485216
60630,156142,41.33675
60631,156143,130.07437
60632,156144,49.089947
60633,156145,18.5682
60634,156146,94.781044
60635,156147,52.671566
60636,156148,81.92863
60637,156149,18.200438
60638,15615,1.9551797
60639,156150,23.057484
60640,156151,30.900408
60641,156152,47.541847
60642,156153,55.07488
60643,156154,42.406002
60644,156155,54.32083
60645,156156,89.29877
60646,156157,0.0010041507
60647,156158,27.671825
60648,156159,5.25052
60649,15616,25.15339
60650,156160,23.337286
60651,156161,60.36204
60652,156162,31.663631
60653,156163,161.45747
60654,156164,122.8022
60655,156165,152.68239
60656,156166,65.31148
60657,156167,105.77993
60658,156168,89.7208
60659,156169,61.063168
60660,15617,33.02141
60661,156170,90.96858
60662,156171,42.39778
60663,156172,147.23383
60664,156173,124.18253
60665,156174,49.918995
60666,156175,102.52561
60667,156176,98.39169
60668,156177,42.743412
60669,156178,95.75545
60670,156179,102.43126
60671,15618,27.80368
60672,156180,45.421688
60673,156181,49.016632
60674,156182,41.093906
60675,156183,41.33675
60676,156184,41.127968
60677,156185,86.87931
60678,156186,50.241505
60679,156187,30.079327
60680,156188,143.64722
60681,156189,77.23596
60682,15619,32.42961
60683,156190,108.55665
60684,156191,125.311104
60685,156192,32.493816
60686,156193,89.09648
60687,156194,27.009743
60688,156195,4.063773
60689,156196,34.209644
60690,156197,31.844597
60691,156198,49.783665
60692,156199,73.61709
60693,15620,35.929256
60694,156200,9.184488
60695,156201,57.976135
60696,156202,105.755775
60697,156203,22.557066
60698,156204,21.757772
60699,156205,17.78959
60700,156206,116.8335
60701,156207,116.31919
60702,156208,92.26895
60703,156209,22.96337
60704,15621,27.615534
60705,156210,76.54018
60706,156211,14.543715
60707,156212,29.309258
60708,156213,11.771028
60709,156214,39.81215
60710,156215,53.510117
60711,156216,42.862377
60712,156217,112.33876
60713,156219,63.621273
60714,15622,27.57018
60715,156220,63.85895
60716,156221,55.18258
60717,156222,9.260407
60718,156223,76.81648
60719,156224,34.460896
60720,156225,25.115152
60721,156226,74.53421
60722,156227,35.72969
60723,156228,127.107735
60724,156229,32.847935
60725,15623,8.009903
60726,156230,52.287846
60727,156231,20.653027
60728,156232,11.314453
60729,156233,91.4951
60730,156234,55.24563
60731,156235,37.587368
60732,156236,61.59388
60733,156237,60.45874
60734,156238,50.241623
60735,156239,98.70216
60736,15624,27.138317
60737,156241,100.413506
60738,156242,26.974993
60739,156243,18.461506
60740,156244,76.23324
60741,156245,27.74253
60742,156246,21.140968
60743,156247,41.848644
60744,156248,116.45639
60745,156249,168.76483
60746,15625,26.607258
60747,156251,85.03515
60748,156252,67.539925
60749,156253,86.92979
60750,156254,74.26403
60751,156255,77.44027
60752,156256,126.41884
60753,156257,84.86109
60754,156258,26.508257
60755,156259,82.43473
60756,15626,2.3130112
60757,156260,23.68144
60758,156261,19.562313
60759,156262,26.73015
60760,156263,22.596666
60761,156264,82.86311
60762,156265,63.803925
60763,156266,1.6043742
60764,156267,107.39506
60765,156268,24.93073
